file	timestamp	NGPSLatitude	NGPSLongitude	NGear	nEngine	rThrottlePedal	pBrakeF	gLat	gLong	sLap	vCar	Lap	lat/lng
1306676277	15:37:50	0	0	7	14957	0	59	0	-3	148	236.9	64	0,0
1306676278	15:37:50	0	0	3	15095	0	36	0	-2	205	168.6	64	0,0
1306676281	15:37:54	43.7373	7.4225	3	17484	100	1	0	1	307	149.7	64	43.7373,7.4225
1306676282	15:37:54	43.7374	7.42314	4	17727	100	1	-1	1	345	189.8	64	43.7374,7.42314
1306676283	15:37:56	43.7375	7.42364	5	14436	0	8	0	0	410	205.3	64	43.7375,7.42364
1306676284	15:37:56	43.73713	7.42399	5	13434	0	2	0	0	451	187	64	43.73713,7.42399
1306676287	15:38:00	43.73729	7.4254	6	12715	95	1	1	1	616	174.9	64	43.73729,7.4254
1306676288	15:38:01	43.73744	7.42641	5	13416	0	15	-1	-1	694	174.1	64	43.73744,7.42641
1306676290	15:38:02	43.73763	7.42695	3	12794	0	9	-2	0	743	144.2	64	43.73763,7.42695
1306676291	15:38:03	43.73783	7.42717	3	11865	8	2	-2	0	771	129.9	64	43.73783,7.42717
1306676292	15:38:04	43.73871	7.42788	3	11374	28	2	-2	0	810	117.6	64	43.73871,7.42788
1306676293	15:38:06	43.73903	7.42764	3	12493	47	2	-1	0	847	125.5	64	43.73903,7.42764
1306676294	15:38:08	43.73897	7.4266	3	10477	28	1	2	0	912	106.5	64	43.73897,7.4266
1306676296	15:38:08	43.73922	7.42669	3	12523	56	1	1	0	946	111.6	64	43.73922,7.42669
1306676297	15:38:11	43.73995	7.42744	4	14194	23	10	-1	-1	1042	173.6	64	43.73995,7.42744
1306676299	15:38:11	43.74024	7.42773	3	13097	0	29	0	-1	1075	154.7	64	43.74024,7.42773
1306676300	15:38:12	43.74096	7.42851	2	14251	0	30	1	-1	1113	113.9	64	43.74096,7.42851
1306676301	15:38:14	43.74117	7.42878	2	8729	0	9	1	0	1132	82.5	64	43.74117,7.42878
1306676302	15:38:15	43.74117	7.42878	2	8643	27	2	1	0	1156	71	64	43.74117,7.42878
1306676303	15:38:16	43.74027	7.42818	2	11685	51	1	0	1	1179	80.9	64	43.74027,7.42818
1306676304	15:38:17	43.74014	7.42843	3	9117	0	9	-1	-1	1200	103.6	64	43.74014,7.42843
1306676305	15:38:18	43.74004	7.42873	2	9086	0	13	0	-1	1229	84.9	64	43.74004,7.42873
1306676306	15:38:19	43.73997	7.42898	2	6771	0	10	-1	-1	1251	65	64	43.73997,7.42898
1306676307	15:38:19	43.73996	7.42924	1	7196	0	3	-2	-1	1263	53.8	64	43.73996,7.42924
1306676308	15:38:20	43.7401	7.42954	1	6180	8	2	-1	0	1278	46.5	64	43.7401,7.42954
1306676309	15:38:21	43.74023	7.42962	1	7837	29	1	-2	0	1287	43.4	64	43.74023,7.42962
1306676310	15:38:22	0	0	2	9377	44	1	0	1	1305	63.9	64	0,0
1306676311	15:38:25	43.74065	7.42906	2	9763	35	1	1	0	1367	70.7	64	43.74065,7.42906
1306676313	15:38:27	43.74105	7.42991	2	9298	0	8	1	-1	1412	85	64	43.74105,7.42991
1306676316	15:38:29	43.74104	7.43022	2	8440	2	1	2	0	1436	71.3	64	43.74104,7.43022
1306676317	15:38:29	43.74097	7.43041	2	10312	45	1	1	1	1459	73.3	64	43.74097,7.43041
1306676318	15:38:31	43.74071	7.43048	4	9648	48	1	0	0	1501	114	64	43.74071,7.43048
1306676320	15:38:33	0	0	6	7749	100	1	0	1	1565	126.7	64	0,0
1306676322	15:38:35	0	0	7	9491	0	2	0	0	1657	158.3	64	0,0
1306676324	15:38:38	0	0	7	8342	0	2	1	0	1735	140	64	0,0
1306676326	15:38:39	0	0	7	8001	0	1	1	0	1778	132.3	64	0,0
1306676327	15:38:39	0	0	7	8392	100	1	0	0	1806	127.2	64	0,0
1306676328	15:38:41	0	0	7	9438	100	1	0	0	1865	146.3	64	0,0
1306676329	15:38:41	0	0	7	10220	100	1	0	0	1898	156.3	64	0,0
1306676330	15:38:43	0	0	7	9454	0	6	1	-1	1988	161.9	64	0,0
1306676331	15:38:45	0	0	6	8552	0	22	0	-1	2034	139.3	64	0,0
1306676333	15:38:45	0	0	5	8459	0	24	0	-1	2048	125.7	64	0,0
1306676334	15:38:46	0	0	3	10148	0	19	-1	-1	2081	98.5	64	0,0
1306676335	15:38:47	0	0	2	7671	0	9	-1	0	2098	73.7	64	0,0
1306676336	15:38:49	0	0	2	8507	51	1	0	1	2134	54.1	64	0,0
1306676338	15:38:51	0	0	4	11242	100	1	0	1	2190	112.7	64	0,0
1306676340	15:38:54	0	0	5	9980	0	1	0	0	2276	136.7	64	0,0
1306676342	15:38:55	0	0	5	9300	0	1	0	0	2303	127.7	64	0,0
1306676343	15:38:56	0	0	5	8627	0	1	-1	0	2342	117.9	64	0,0
1306676344	15:38:57	0	0	5	8714	54	1	-1	0	2400	107.6	64	0,0
1306676345	15:38:59	0	0	6	8898	59	1	-1	0	2424	122.4	64	0,0
1306676347	15:38:59	43.73595	7.42169	6	8385	0	1	0	0	2464	126.2	64	43.73595,7.42169
1306676348	15:39:01	43.7354	7.42182	6	7171	5	3	-1	0	2536	107.3	64	43.7354,7.42182
1306676350	15:39:04	43.73499	7.42222	6	6237	0	1	1	0	2588	92.7	64	43.73499,7.42222
1306676352	15:39:05	43.73461	7.42232	6	5648	0	1	0	0	2634	83.5	64	43.73461,7.42232
1306676354	15:39:07	43.73422	7.42243	4	5903	0	1	1	0	2675	73.9	64	43.73422,7.42243
1306676356	15:39:09	43.73403	7.42234	4	5812	26	1	0	0	2705	67.7	64	43.73403,7.42234
1306676357	15:39:09	43.73395	7.42226	4	6020	21	1	-2	0	2712	70	64	43.73395,7.42226
1306676358	15:39:11	43.73355	7.42229	4	8351	51	1	0	0	2752	89.8	64	43.73355,7.42229
1306676360	15:39:13	43.73306	7.42264	6	7857	0	2	-1	0	2821	118.6	64	43.73306,7.42264
1306676362	15:39:15	43.73282	7.42299	5	7164	0	15	0	-1	2855	103.4	64	43.73282,7.42299
1306676363	15:39:15	43.73275	7.42315	4	7219	0	18	1	-1	2875	87.7	64	43.73275,7.42315
1306676364	15:39:18	43.73247	7.42345	2	6930	32	1	1	0	2916	52.5	64	43.73247,7.42345
1306676366	15:39:19	43.73236	7.42332	2	7036	42	1	1	0	2928	61.7	64	43.73236,7.42332
1306676367	15:39:20	43.73231	7.42313	3	7625	0	3	0	0	2951	81.3	64	43.73231,7.42313
1306676368	15:39:21	43.73233	7.42277	3	7916	0	4	1	-1	2967	71.1	64	43.73233,7.42277
1306676369	15:39:22	43.73238	7.42256	2	7143	19	1	1	0	2988	61.4	64	43.73238,7.42256
1306676370	15:39:23	43.73265	7.42237	3	8425	7	1	0	1	3024	76.5	64	43.73265,7.42237
1306676372	15:39:24	43.73288	7.42215	3	7704	100	1	0	1	3053	102.5	64	43.73288,7.42215
1306676373	15:39:25	43.73317	7.42208	3	14374	100	1	0	1	3079	136.1	64	43.73317,7.42208
1306676374	15:39:27	43.73409	7.42193	5	17213	100	1	0	1	3173	213	64	43.73409,7.42193
1306676376	15:39:29	43.73444	7.42185	6	17574	100	2	1	0	3246	245.5	64	43.73444,7.42185
1306676377	15:39:29	43.73444	7.42185	6	16279	65	45	1	-1	53	251	65	43.73444,7.42185
1306676378	15:39:31	0	0	5	13848	0	26	1	-2	123	207.5	65	0,0
1306676381	15:39:33	0	0	2	10170	5	2	2	0	226	91.9	65	0,0
1306676382	15:39:35	43.7371	7.42188	2	12688	57	1	1	1	263	91.4	65	43.7371,7.42188
1306676383	15:39:35	43.73718	7.42217	2	12730	77	1	1	1	286	110	65	43.73718,7.42217
1306676384	15:39:37	43.73725	7.42274	4	14272	100	1	-1	1	330	153	65	43.73725,7.42274
1306676385	15:39:38	43.73734	7.42332	4	16825	100	1	0	1	366	180.6	65	43.73734,7.42332
1306676386	15:39:40	43.73727	7.42407	6	16328	84	1	-1	-1	500	230.7	65	43.73727,7.42407
1306676388	15:39:42	0	0	6	14175	44	6	1	-1	617	213.9	65	0,0
1306676390	15:39:43	0	0	5	13609	0	19	-1	0	679	188.7	65	0,0
1306676391	15:39:44	43.7376	7.42676	3	13609	0	12	-1	-1	714	159.3	65	43.7376,7.42676
1306676392	15:39:45	43.73782	7.42715	3	11715	1	3	-2	0	759	129.4	65	43.73782,7.42715
1306676393	15:39:46	43.73802	7.42727	3	12420	44	2	-2	0	785	120.8	65	43.73802,7.42727
1306676394	15:39:47	43.73842	7.42681	3	13221	4	9	-1	-1	854	142.1	65	43.73842,7.42681
1306676396	15:39:49	43.73904	7.4266	3	12518	55	1	2	1	921	113.2	65	43.73904,7.4266
1306676399	15:39:51	43.73967	7.42713	3	15971	58	1	0	1	990	154	65	43.73967,7.42713
1306676401	15:39:52	43.74009	7.42756	4	14825	0	24	0	-1	1043	173.8	65	43.74009,7.42756
1306676402	15:39:53	43.74042	7.42787	2	13683	0	38	0	-1	1090	135.6	65	43.74042,7.42787
1306676403	15:39:55	43.74049	7.42803	2	7871	0	2	1	0	1147	74.5	65	43.74049,7.42803
1306676405	15:39:57	43.74049	7.42805	2	10643	58	1	2	1	1169	74	65	43.74049,7.42805
1306676406	15:39:57	43.74049	7.42805	2	14997	75	1	0	1	1189	91.9	65	43.74049,7.42805
1306676407	15:39:59	43.74009	7.42868	2	13606	0	26	0	-1	1225	110.6	65	43.74009,7.42868
1306676408	15:39:59	43.73998	7.42892	1	9714	0	25	-1	-1	1244	80.4	65	43.73998,7.42892
1306676409	15:40:01	43.73999	7.4293	1	6619	0	2	-1	-1	1263	52.5	65	43.73999,7.4293
1306676410	15:40:03	43.74028	7.42956	1	10530	41	1	-1	1	1287	49.5	65	43.74028,7.42956
1306676412	15:40:06	43.74072	7.42921	1	12653	29	1	1	0	1349	71.6	65	43.74072,7.42921
1306676414	15:40:08	43.74095	7.42977	2	10198	0	16	1	-1	1397	98.7	65	43.74095,7.42977
1306676416	15:40:09	43.74096	7.43031	2	9721	42	1	1	0	1438	69	65	43.74096,7.43031
1306676418	15:40:11	43.7407	7.43039	2	14504	74	1	0	1	1464	96.8	65	43.7407,7.43039
1306676419	15:40:11	43.74059	7.4304	2	14048	84	1	0	1	1487	119.9	65	43.74059,7.4304
1306676420	15:40:12	43.74022	7.43033	3	15414	100	1	1	1	1518	159.9	65	43.74022,7.43033
1306676421	15:40:13	43.73994	7.43026	5	16379	100	1	1	1	1575	201.7	65	43.73994,7.43026
1306676422	15:40:14	43.73994	7.43026	5	16042	100	1	1	1	1644	224.8	65	43.73994,7.43026
1306676423	15:40:15	0	0	6	14202	3	3	2	0	1694	222.3	65	0,0
1306676424	15:40:17	0	0	6	15995	100	1	0	-1	1831	229	65	0,0
1306676425	15:40:19	0	0	6	12169	1	6	1	-1	1944	190	65	0,0
1306676428	15:40:21	0	0	3	13141	0	21	0	-1	2029	125.2	65	0,0
1306676430	15:40:23	0	0	1	9228	0	2	-1	-1	2088	69.7	65	0,0
1306676432	15:40:25	0	0	1	9585	9	1	0	0	2107	63	65	0,0
1306676433	15:40:26	0	0	1	11301	39	1	1	0	2126	59.7	65	0,0
1306676434	15:40:27	0	0	2	13432	64	1	-1	1	2142	80.3	65	0,0
1306676435	15:40:27	43.73695	7.42453	3	13160	82	1	0	1	2176	113	65	43.73695,7.42453
1306676436	15:40:28	43.73694	7.42412	3	13115	100	1	0	1	2206	152	65	43.73694,7.42412
1306676437	15:40:29	43.73693	7.42365	4	14054	0	3	0	-1	2260	165.2	65	43.73693,7.42365
1306676438	15:40:31	43.73693	7.42365	4	11387	0	2	0	0	2308	143	65	43.73693,7.42365
1306676439	15:40:31	0	0	4	10356	0	2	-2	0	2336	130.9	65	0,0
1306676440	15:40:33	43.73663	7.4221	4	12181	91	1	-1	1	2401	129.1	65	43.73663,7.4221
1306676442	15:40:35	43.73626	7.42198	4	11664	0	8	-1	-1	2462	149.7	65	43.73626,7.42198
1306676443	15:40:35	43.73626	7.42198	3	11721	0	5	-1	0	2491	131.8	65	43.73626,7.42198
1306676444	15:40:37	43.73523	7.42192	2	7782	0	25	0	-1	2544	80.9	65	43.73523,7.42192
1306676445	15:40:39	43.7351	7.42222	2	5357	26	1	0	0	2574	51.5	65	43.7351,7.42222
1306676448	15:40:41	43.73481	7.42232	3	7160	37	1	0	1	2607	67	65	43.73481,7.42232
1306676450	15:40:43	43.7344	7.42249	2	9528	0	3	1	0	2651	85.4	65	43.7344,7.42249
1306676452	15:40:45	43.73417	7.42249	2	8145	0	1	1	0	2683	72.6	65	43.73417,7.42249
1306676453	15:40:45	43.73405	7.4224	2	8097	27	1	0	0	2697	65.1	65	43.73405,7.4224
1306676454	15:40:47	43.73386	7.42228	2	9048	40	1	-1	0	2719	70	65	43.73386,7.42228
1306676455	15:40:47	43.73371	7.42229	3	8982	57	1	-1	1	2734	78.6	65	43.73371,7.42229
1306676456	15:40:49	43.73345	7.42242	3	12467	88	1	-1	1	2765	108.6	65	43.73345,7.42242
1306676457	15:40:49	43.73318	7.4226	3	12358	0	3	-1	-1	2791	137.1	65	43.73318,7.4226
1306676458	15:40:51	43.73288	7.42296	3	10063	0	11	-1	-1	2844	116.2	65	43.73288,7.42296
1306676459	15:40:51	43.73278	7.42315	2	10580	0	20	0	-1	2865	100.3	65	43.73278,7.42315
1306676460	15:40:53	43.73255	7.42352	1	8013	13	1	1	0	2902	57.4	65	43.73255,7.42352
1306676462	15:40:56	43.73231	7.42327	2	11264	59	1	0	1	2942	78.5	65	43.73231,7.42327
1306676464	15:40:57	43.73232	7.42275	2	8113	17	2	1	0	2985	70.4	65	43.73232,7.42275
1306676466	15:40:59	43.73232	7.42275	2	10325	47	1	1	1	3007	74.5	65	43.73232,7.42275
1306676468	15:41:01	43.73323	7.42177	4	16163	100	1	0	1	3101	172	65	43.73323,7.42177
1306676470	15:41:03	43.73383	7.42155	6	16528	100	1	0	1	3209	227.1	65	43.73383,7.42155
1306676472	15:41:04	43.73383	7.42155	6	14758	16	3	1	0	14	224.7	66	43.73383,7.42155
1306676473	15:41:05	0	0	6	14660	34	11	0	-1	83	222.3	66	0,0
1306676474	15:41:06	0	0	5	13051	0	35	1	-1	148	194.7	66	0,0
1306676477	15:41:09	0	0	2	11657	27	1	3	1	242	88.9	66	0,0
1306676478	15:41:12	0	0	3	15710	100	1	0	1	312	139.6	66	0,0
1306676480	15:41:13	0	0	5	16992	100	1	0	1	409	208.2	66	0,0
1306676482	15:41:14	0	0	6	15984	100	30	0	0	480	229.3	66	0,0
1306676483	15:41:15	0	0	6	16804	100	2	-1	1	528	232.4	66	0,0
1306676484	15:41:17	0	0	5	14882	0	32	0	-1	674	207.6	66	0,0
1306676486	15:41:18	0	0	3	14971	0	22	-2	-1	711	174.6	66	0,0
1306676487	15:41:20	0	0	3	12347	21	4	-2	-1	757	136.8	66	0,0
1306676488	15:41:22	43.73866	7.42757	3	12937	52	2	-2	0	824	126.4	66	43.73866,7.42757
1306676490	15:41:22	43.73875	7.42715	3	12437	28	6	-1	-1	851	135	66	43.73875,7.42715
1306676491	15:41:24	43.73891	7.42676	2	13065	0	2	2	0	905	119.4	66	43.73891,7.42676
1306676492	15:41:26	43.73948	7.42691	3	13789	60	1	1	1	966	123.6	66	43.73948,7.42691
1306676494	15:41:27	43.74012	7.4276	3	14051	0	17	0	-1	1049	161.7	66	43.74012,7.4276
1306676496	15:41:28	43.74039	7.42785	2	14202	0	37	0	-2	1079	135.2	66	43.74039,7.42785
1306676498	15:41:32	43.74057	7.42823	1	11420	32	1	2	0	1153	61.8	66	43.74057,7.42823
1306676500	15:41:34	43.74033	7.42861	2	12731	1	24	0	-1	1195	113.5	66	43.74033,7.42861
1306676502	15:41:36	43.74	7.42909	1	8036	0	12	-1	-1	1253	62.3	66	43.74,7.42909
1306676505	15:41:38	43.74008	7.42937	1	6935	26	1	-1	0	1279	42.1	66	43.74008,7.42937
1306676507	15:41:40	43.74051	7.4295	1	12912	3	9	1	-1	1317	83	66	43.74051,7.4295
1306676509	15:41:40	43.74062	7.42929	1	10923	1	1	1	0	1335	78.7	66	43.74062,7.42929
1306676510	15:41:44	0	7.42991	2	9889	0	16	1	-1	1404	94	66	0,7.42991
1306676512	15:41:44	43.74107	7.43014	1	11129	4	1	2	0	1429	79.8	66	43.74107,7.43014
1306676513	15:41:46	43.741	7.43041	1	13461	45	1	1	0	1445	71.3	66	43.741,7.43041
1306676514	15:41:46	43.74087	7.43051	2	12918	59	1	1	1	1471	87.6	66	43.74087,7.43051
1306676515	15:41:47	43.74038	7.43032	3	14664	88	1	0	1	1511	130.3	66	43.74038,7.43032
1306676516	15:41:50	43.73986	7.43034	5	17028	100	1	1	1	1607	207.5	66	43.73986,7.43034
1306676518	15:41:50	43.73986	7.43034	6	16087	57	2	1	0	1655	231.7	66	43.73986,7.43034
1306676519	15:41:52	0	0	6	16406	75	2	2	0	1728	231.5	66	0,0
1306676520	15:41:52	0	0	6	16213	97	1	1	1	1778	233.5	66	0,0
1306676522	15:41:56	0	0	5	15820	0	44	0	-2	2005	195	66	0,0
1306676524	15:41:58	0	0	2	8825	0	25	-1	-1	2071	90.5	66	0,0
1306676526	15:41:59	0	0	2	7129	2	2	-1	0	2094	66.1	66	0,0
1306676528	15:42:00	0	0	2	8188	39	1	1	0	2119	58.5	66	0,0
1306676529	15:42:02	43.73701	7.4249	2	12988	67	1	-1	1	2150	86	66	43.73701,7.4249
1306676530	15:42:04	43.73688	7.42403	3	15797	100	1	0	1	2204	163.5	66	43.73688,7.42403
1306676532	15:42:04	43.73679	7.42344	4	16368	37	12	0	-1	2262	194.7	66	43.73679,7.42344
1306676533	15:42:06	43.73676	7.42275	3	13231	0	27	0	-1	2318	158.5	66	43.73676,7.42275
1306676534	15:42:07	43.73676	7.42266	3	11875	13	5	-2	0	2361	130.5	66	43.73676,7.42266
1306676537	15:42:10	43.73613	7.42196	3	12762	0	22	-1	-1	2465	148.2	66	43.73613,7.42196
1306676538	15:42:10	43.73606	7.42195	3	13034	0	25	-1	-1	2506	125.3	66	43.73606,7.42195
1306676540	15:42:14	43.73514	7.42228	2	7690	5	2	1	0	2573	66.8	66	43.73514,7.42228
1306676542	15:42:14	43.73502	7.42233	2	7740	19	1	0	0	2587	62.7	66	43.73502,7.42233
1306676543	15:42:16	43.73483	7.42238	2	8455	26	1	0	0	2615	67.7	66	43.73483,7.42238
1306676544	15:42:16	43.73467	7.42243	2	8781	33	1	0	0	2629	68.3	66	43.73467,7.42243
1306676545	15:42:18	43.73446	7.42251	2	11550	44	2	1	0	2655	88.5	66	43.73446,7.42251
1306676546	15:42:20	43.73405	7.42242	2	9273	12	2	-1	0	2701	77.5	66	43.73405,7.42242
1306676548	15:42:20	43.73396	7.42234	2	9361	22	1	-1	0	2717	75.3	66	43.73396,7.42234
1306676549	15:42:22	43.73365	7.42235	2	13148	58	1	-1	1	2743	90.2	66	43.73365,7.42235
1306676550	15:42:24	43.73307	7.42274	3	11779	0	22	-1	-1	2807	136.1	66	43.73307,7.42274
1306676552	15:42:24	43.73293	7.4229	3	10579	0	21	-1	-1	2835	122	66	43.73293,7.4229
1306676554	15:42:26	43.73269	7.42344	1	9763	0	7	2	-1	2885	70.9	66	43.73269,7.42344
1306676555	15:42:28	43.73257	7.42351	1	9207	27	2	1	0	2911	55.8	66	43.73257,7.42351
1306676556	15:42:28	43.73249	7.42342	1	11306	43	1	1	1	2923	58.7	66	43.73249,7.42342
1306676558	15:42:30	43.73239	7.42289	2	12181	0	12	1	-1	2966	84.4	66	43.73239,7.42289
1306676559	15:42:32	43.73241	7.4225	1	10909	27	1	1	0	2997	66.8	66	43.73241,7.4225
1306676560	15:42:32	43.73252	7.42237	2	11037	34	1	0	0	3013	78.1	66	43.73252,7.42237
1306676562	15:42:35	43.73257	7.42227	3	9877	67	1	0	1	3077	112.6	66	43.73257,7.42227
1306676563	15:42:36	0	0	4	14165	100	1	0	1	3106	150.2	66	0,0
1306676564	15:42:38	43.7342	7.42157	5	17191	100	1	1	1	3203	208.8	66	43.7342,7.42157
1306676566	15:42:40	43.7349	7.4214	6	14557	0	27	1	-2	55	230.9	67	43.7349,7.4214
1306676568	15:42:40	43.7349	7.4214	6	13970	0	26	1	-1	122	203.5	67	43.7349,7.4214
1306676571	15:42:44	0	0	2	11300	0	1	2	0	237	98.5	67	0,0
1306676572	15:42:44	0	0	2	12550	53	1	2	1	267	93.7	67	0,0
1306676573	15:42:46	0	0	2	16293	91	1	0	1	305	125.4	67	0,0
1306676574	15:42:47	0	0	4	16759	100	1	0	1	379	198	67	0,0
1306676576	15:42:48	0	0	5	15197	29	34	0	-1	446	218.6	67	0,0
1306676577	15:42:50	0	0	5	14659	70	2	-1	0	506	184.3	67	0,0
1306676578	15:42:52	0	0	5	15433	0	15	1	-1	614	220.5	67	0,0
1306676580	15:42:52	0	0	4	14772	0	21	0	-1	657	194.2	67	0,0
1306676581	15:42:53	0	0	3	14287	0	20	-1	-1	712	164.9	67	0,0
1306676582	15:42:54	0	0	3	12281	0	5	-2	0	757	135.7	67	0,0
1306676584	15:42:56	43.73863	7.42768	3	12378	47	2	-1	0	822	120	67	43.73863,7.42768
1306676585	15:42:58	43.73896	7.42739	3	12246	0	9	0	-1	863	134.8	67	43.73896,7.42739
1306676586	15:42:58	43.73891	7.42685	3	10974	0	5	2	0	889	121.7	67	43.73891,7.42685
1306676588	15:43:00	43.73945	7.42689	3	13209	56	1	1	0	949	117.5	67	43.73945,7.42689
1306676590	15:43:02	43.74006	7.42752	3	15155	0	24	0	-1	1026	171.2	67	43.74006,7.42752
1306676591	15:43:03	43.74043	7.4279	3	14046	0	39	0	-1	1075	139.1	67	43.74043,7.4279
1306676592	15:43:06	43.74079	7.42829	2	8496	0	6	2	0	1139	77	67	43.74079,7.42829
1306676595	15:43:08	0	0	2	12121	56	1	0	1	1177	83.4	67	0,0
1306676597	15:43:08	43.74038	7.42865	2	10829	0	15	0	-1	1207	97.4	67	43.74038,7.42865
1306676598	15:43:09	43.74025	7.42887	2	10659	0	14	0	-1	1225	81.4	67	43.74025,7.42887
1306676599	15:43:11	43.74011	7.42901	1	7128	0	5	-1	-1	1259	52.4	67	43.74011,7.42901
1306676601	15:43:12	43.74011	7.4295	1	5799	0	1	-1	0	1274	45.6	67	43.74011,7.4295
1306676602	15:43:13	43.74019	7.4295	1	7834	32	1	-1	0	1283	41.2	67	43.74019,7.4295
1306676603	15:43:14	43.74031	7.42939	1	7140	47	1	0	1	1299	57.4	67	43.74031,7.42939
1306676604	15:43:16	43.74083	7.42942	1	10735	0	1	2	0	1347	74.4	67	43.74083,7.42942
1306676605	15:43:18	43.74099	7.42957	1	10935	37	1	1	1	1370	72.4	67	43.74099,7.42957
1306676606	15:43:19	43.7411	7.42997	2	8838	0	1	1	0	1413	76.3	67	43.7411,7.42997
1306676608	15:43:20	43.7411	7.43027	2	7833	0	1	2	0	1428	69.4	67	43.7411,7.43027
1306676610	15:43:22	43.74084	7.4305	3	9701	100	1	0	1	1466	86.7	67	43.74084,7.4305
1306676611	15:43:23	43.7406	7.43049	4	10728	100	1	0	1	1499	112.4	67	43.7406,7.43049
1306676612	15:43:24	43.74028	7.43047	5	10904	100	1	0	1	1527	143.6	67	43.74028,7.43047
1306676613	15:43:25	43.74028	7.43047	7	11136	100	1	1	0	1595	169.6	67	43.74028,7.43047
1306676614	15:43:26	0	0	7	10812	0	1	0	0	1633	180.5	67	0,0
1306676615	15:43:28	0	0	7	11521	99	1	1	0	1688	175.2	67	0,0
1306676616	15:43:28	0	0	7	12140	99	1	2	0	1727	186.1	67	0,0
1306676618	15:43:31	0	0	4	10766	0	32	0	-1	1857	131.9	67	0,0
1306676620	15:43:34	0	0	1	6820	0	15	0	0	1918	52.1	67	0,0
1306676622	15:43:36	0	0	1	6680	0	5	0	0	1939	45.5	67	0,0
1306676624	15:43:36	0	0	1	6207	10	2	0	0	1952	40.9	67	0,0
1306676625	15:43:37	0	0	1	5920	2	1	0	0	1956	40.2	67	0,0
1306676626	15:43:39	0	0	2	6186	46	1	0	1	1981	41.6	67	0,0
1306676628	15:43:42	0	0	1	7148	0	3	0	0	2019	49.8	67	0,0
1306676629	15:43:42	0	0	1	6421	0	2	0	0	2028	43.9	67	0,0
1306676630	15:43:44	43.73724	7.42606	1	7179	27	1	0	0	2041	38.6	67	43.73724,7.42606
1306676632	15:43:46	43.73715	7.42577	1	8826	5	1	0	0	2071	50.5	67	43.73715,7.42577
1306676634	15:43:48	0	0	1	6508	0	2	-1	0	2097	45.9	67	0,0
1306676636	15:43:48	0	0	1	7657	36	1	1	1	2105	40.3	67	0,0
1306676638	15:43:51	43.73682	7.42469	1	15199	61	1	-1	-1	2158	87	67	43.73682,7.42469
1306676640	15:43:52	43.73686	7.42442	1	13361	0	1	0	0	2178	89.2	67	43.73686,7.42442
1306676641	15:43:53	43.73687	7.42419	2	9857	0	1	0	0	2205	84.7	67	43.73687,7.42419
1306676642	15:43:55	43.7368	7.42366	3	9929	0	1	0	0	2253	105.6	67	43.7368,7.42366
1306676644	15:43:56	43.7368	7.42366	3	9149	0	1	0	0	2285	98.8	67	43.7368,7.42366
1306676645	15:43:58	0	0	3	8509	0	1	0	0	2315	91.3	67	0,0
1306676646	15:43:58	0	0	3	7896	0	1	0	0	2333	85.8	67	0,0
1306676648	15:44:01	0	0	4	6323	0	1	-1	0	2391	78.4	67	0,0
1306676650	15:44:03	43.73623	7.4218	2	7644	0	2	0	0	2436	65.8	67	43.73623,7.4218
1306676652	15:44:04	43.73605	7.42173	1	7408	0	16	0	0	2455	55.8	67	43.73605,7.42173
1306676653	15:44:05	43.73594	7.42171	1	6292	0	1	0	0	2465	43.2	67	43.73594,7.42171
1306676654	15:44:06	43.73584	7.4217	1	5271	5	1	0	0	2481	35.9	67	43.73584,7.4217
1306676656	15:44:09	43.7356	7.4217	1	5415	0	1	0	0	2505	36.9	67	43.7356,7.4217
1306676658	15:44:10	43.73561	7.42183	1	4695	0	1	0	0	2516	33.7	67	43.73561,7.42183
1306676659	15:44:11	43.73554	7.42186	1	4269	6	1	0	0	2522	27.8	67	43.73554,7.42186
1306676660	15:44:14	43.73543	7.42196	1	3851	4	1	0	0	2539	23.8	67	43.73543,7.42196
1306676662	15:44:14	43.73538	7.42202	1	3984	0	1	0	0	2544	24.1	67	43.73538,7.42202
1306676663	15:44:15	43.73533	7.42208	1	4046	0	1	0	0	2552	25.9	67	43.73533,7.42208
1306676664	15:44:18	43.73523	7.42218	1	4039	0	1	0	0	2568	25.1	67	43.73523,7.42218
1306676666	15:44:18	43.73518	7.42222	1	3965	0	1	0	0	2573	25.2	67	43.73518,7.42222
1306676667	15:44:20	43.73511	7.42226	1	3987	0	1	0	0	2581	25.3	67	43.73511,7.42226
1306676668	15:44:21	43.73506	7.42229	1	3933	0	1	0	0	2587	25.4	67	43.73506,7.42229
1306676669	15:44:21	43.735	7.4223	1	3963	0	15	0	0	2595	25.1	67	43.735,7.4223
1306676670	15:44:24	43.73492	7.42232	1	3967	0	1	0	0	2603	10.6	67	43.73492,7.42232
1306676672	15:44:25	43.73488	7.42233	1	4046	0	1	0	0	2608	9	67	43.73488,7.42233
1306676674	15:44:27	43.73486	7.42233	1	4200	3	1	0	0	2611	8.6	67	43.73486,7.42233
1306676675	15:44:27	43.73484	7.42234	1	6172	24	1	0	0	2612	8	67	43.73484,7.42234
1306676676	15:44:29	43.73477	7.42236	1	5137	28	1	0	0	2618	26.1	67	43.73477,7.42236
1306676678	15:44:32	43.73441	7.42244	3	4870	0	1	0	0	2656	53.6	67	43.73441,7.42244
1306676681	15:44:33	43.73418	7.42247	3	4035	10	1	0	0	2681	43.3	67	43.73418,7.42247
